,listing_id,price,boroughs,host_name,last_review,description,room_type,avg_price,reviewed_month,price_range_labels
19296,30688621,80.0,Brooklyn,Nelmir,2019-06-24,A Little Sanctuary,Entire home/apt,2433.3333333333335,06,average
19297,30688867,70.0,Brooklyn,Marnie,2019-06-02,"Artistic, Cozy Space in Convenient Williamsburg",Shared room,2129.1666666666665,06,average
19298,30689529,240.0,Manhattan,Jasmine,2019-06-09,Privately located 2 BR Apt! Soho!,Entire home/apt,7300.0,06,expensive
19299,30689655,100.0,Brooklyn,Max,2019-04-30,Light Drenched Brooklyn Haven,Entire home/apt,3041.6666666666665,04,average
19300,30690149,100.0,Brooklyn,Allie,2019-03-11,Upscale Artsy Apartment in Brooklyn - Free Parking,Entire home/apt,3041.6666666666665,03,average
19301,30690804,120.0,Manhattan,Ali,2019-02-24,Cosy APt,Entire home/apt,3650.0,02,average
19302,30691484,200.0,Brooklyn,Franklyn,2019-07-02,Luxury in Brooklyn,Entire home/apt,6083.333333333333,07,expensive
19303,30691909,172.0,Manhattan,Nick,2019-02-21,Spacious 1 BR Home in Hell's Kitchen,Entire home/apt,5231.666666666667,02,average
19304,30691956,68.0,Queens,Drew,2019-05-24,Modern Room in LuxuryApt overlooking LIC&Manhattan,Private room,2068.3333333333335,05,budget
19305,30692023,75.0,Brooklyn,Azu,2019-07-04,Sunny bedroom in a spacious loft/apt in Bushwick!,Private room,2281.25,07,average
19306,30692246,55.0,Queens,Aimar,2019-07-07,Private room 1 block from M train in Ridgewood,Private room,1672.9166666666667,07,budget
19307,30692398,50.0,Brooklyn,Aurélie,2019-01-03,Large bright room in the heart of Bushwick,Private room,1520.8333333333333,01,budget
19308,30692462,125.0,Brooklyn,Cameron,2019-01-02,Bright 2-bedroom in Brooklyn,Entire home/apt,3802.0833333333335,01,average
19309,30694626,160.0,Brooklyn,Max,2019-06-02,Clinton Hill Quiet stylish 2 bedroom,Entire home/apt,4866.666666666667,06,average
19310,30694693,60.0,Queens,Huma,2019-03-01,"Gorgeous Hideout, Close to Everything.",Private room,1825.0,03,budget
19311,30694768,65.0,Manhattan,Walkiria,2019-06-26,A Relaxing Place in Inwood,Private room,1977.0833333333333,06,budget
19312,30694839,75.0,Brooklyn,Bree,2019-05-19,Brand new beautiful apartment in Williamsburg!,Private room,2281.25,05,average
19313,30694973,61.0,Queens,Kazuya,2019-05-31,Door man condo near 61st St station,Private room,1855.4166666666667,05,budget
19314,30695144,150.0,Brooklyn,Juan Carlos,2019-05-26,Williamsburg Studio,Entire home/apt,4562.5,05,average
19315,30695780,125.0,Manhattan,Danielle,2019-07-01,Heart of Upper East Side Home w/ washer-dryer,Private room,3802.0833333333335,07,average
19316,30696051,99.0,Queens,Sanny,2019-07-06,Modern Spacious Studio just 1 min To Bus Stop,Entire home/apt,3011.25,07,average
19317,30697032,75.0,Brooklyn,Erik,2019-07-02,A Quiet Room in Greenpoint,Private room,2281.25,07,average
19318,30697207,70.0,Queens,Chris,2019-05-25,"Great room and friendly environment in Astoria, NY",Private room,2129.1666666666665,05,average
19319,30697483,55.0,Manhattan,David,2019-06-23,Newly renovated with elevator room 2,Private room,1672.9166666666667,06,budget
19320,30700892,90.0,Manhattan,Maxime C/Armande C,2019-06-24,MILES DAVIS BIG BEAUTIFUL BEDROOM,Private room,2737.5,06,average
19321,30701853,65.0,Brooklyn,Kayla,2019-06-30,"Room in Charming, Plant-filled Brooklyn Apartment",Private room,1977.0833333333333,06,budget
19322,30702161,90.0,Manhattan,Maxime C/Armande C,2019-06-24,JIMI HENDRIX BIG BEAUTIFUL BEDROOM,Private room,2737.5,06,average
19323,30704068,99.0,Brooklyn,Celia,2019-06-30,Garden Apartment - Cozy renovated 1BDR,Entire home/apt,3011.25,06,average
19324,30704165,100.0,Queens,Alaz,2019-06-26,Entire Apt for 9Guests near Subway-20mins Times Sq,Entire home/apt,3041.6666666666665,06,average
19325,30705353,140.0,Brooklyn,Steve,2019-07-01,Modern Brooklyn Brownstone Garden Apartment,Entire home/apt,4258.333333333333,07,average
19326,30705522,49.0,Manhattan,Zach,2019-01-26,Great East Village/Alphabet City Apt!,Private room,1490.4166666666667,01,budget
19327,30706240,150.0,Manhattan,Juanita,2019-01-11,Cozy New York Apartment. Amazing Location!,Entire home/apt,4562.5,01,average
19328,30706259,285.0,Manhattan,Delia,2019-07-06,Fully Renovated East Village Oasis,Entire home/apt,8668.75,07,expensive
19329,30706271,150.0,Queens,Rebecca,2019-04-02,Giant Duplex with Backyard 20 Mins to Manhattan!,Entire home/apt,4562.5,04,average
19330,30706817,89.0,Manhattan,Dave,2019-06-05,Large Sunny 2 Bedrooms in Manhattan-Steps2Subway,Private room,2707.0833333333335,06,average
19331,30707567,75.0,Manhattan,Dina,2019-06-22,"Sunny, plant-filled & quiet Washington Heights apt",Private room,2281.25,06,average
19332,30707586,75.0,Brooklyn,Tatiana,2019-03-10,Very cozy apartment in Brooklyn.,Entire home/apt,2281.25,03,average
19333,30708251,99.0,Brooklyn,Courtney,2019-06-02,Prime Williamsburg water front modern one-bed,Entire home/apt,3011.25,06,average
19334,30708308,65.0,Manhattan,Annette,2019-05-28,Garden Apartment /Mingle and Jingle Fun Host,Private room,1977.0833333333333,05,budget
19335,30708899,133.0,Manhattan,Warren,2019-06-23,‚òÜCozy bedroom in Midtown | 1min to 4 subway lines‚òÜ,Private room,4045.4166666666665,06,average
19336,30709202,130.0,Manhattan,Warren,2019-06-28,"‚òÜCharming bedroom, 5min to Empire State Building‚òÜ",Private room,3954.1666666666665,06,average
19337,30709893,172.0,Manhattan,Ed,2019-07-05,‚ú®PRIVATE Bathroom - Midtown | 5 min Grand Central‚ú®,Private room,5231.666666666667,07,average
19338,30710247,40.0,Brooklyn,Shane & Shreshth,2019-06-23,Cozy Sunny Private Room in Spacious 2-Bedroom,Private room,1216.6666666666667,06,budget
19339,30710264,100.0,Manhattan,Nicole,2019-07-06,Pleasant Upper West Side Studio,Entire home/apt,3041.6666666666665,07,average
19340,30710325,80.0,Brooklyn,Grant,2019-01-01,Huge Room in Trendy East Williamsburg,Private room,2433.3333333333335,01,average
19341,30710462,93.0,Brooklyn,Liz,2019-06-02,Pop Fashion Studio,Entire home/apt,2828.75,06,average
19342,30710954,100.0,Brooklyn,Daniel,2019-01-31,Serene Brooklyn Brownstone Gem,Entire home/apt,3041.6666666666665,01,average
19343,30711544,299.0,Queens,Corey,2019-06-30,"Entire Place *NEW APT - NYC, LGA, Flushing Meadows",Entire home/apt,9094.583333333334,06,expensive
19344,30712164,69.0,The Bronx,Chantel,2019-07-04,The Bronx's Oasis,Entire home/apt,2098.75,07,budget
19345,30712281,110.0,Brooklyn,Anastasia,2019-07-05,Beautiful apartment near the city and the beach!!,Entire home/apt,3345.8333333333335,07,average
19346,30712349,120.0,Brooklyn,Susy,2019-07-02,Artist's Creative Loft Photo Studio-2 Bed + Office,Entire home/apt,3650.0,07,average
19347,30712446,120.0,Brooklyn,Sini,2019-01-04,Beautiful Luxury Building Studio Apartment,Entire home/apt,3650.0,01,average
19348,30712669,250.0,Manhattan,Matheus,2019-06-20,Safe perfect location heart of east village,Entire home/apt,7604.166666666667,06,expensive
19349,30712682,130.0,Brooklyn,Nana,2019-06-09,A whimsical stay in the heart of Bushwick,Entire home/apt,3954.1666666666665,06,average
19350,30713613,179.0,Queens,Samanta,2019-07-07,"Artsy duplex for 6, close to US Open & Manhattan",Entire home/apt,5444.583333333333,07,expensive
19351,30713926,90.0,Brooklyn,Peter,2019-07-05,Bright Brooklyn One Bedroom,Entire home/apt,2737.5,07,average
19352,30714036,500.0,Brooklyn,Kelly,2019-07-02,Warm & Welcoming Home for You - Crown Heights,Private room,15208.333333333334,07,extravagant
19353,30714312,60.0,Queens,Keith,2019-06-11,Clean 2 bedroom home in a safe area near Manhattan,Private room,1825.0,06,budget
19354,30715104,110.0,Brooklyn,Claudia,2019-01-17,1bdr apt. with Manhattan skyline view (long term),Entire home/apt,3345.8333333333335,01,average
19355,30716192,70.0,Manhattan,Laura,2019-05-17,"NYUW05-1: Cozy room, Park, Columbia university.",Private room,2129.1666666666665,05,average
19356,30716880,228.0,Manhattan,Patrick,2019-07-01,"Prime area locate in Little Italy, Nolita, Soho.",Entire home/apt,6935.0,07,expensive
19357,30717174,150.0,Manhattan,Andrea,2019-03-25,E20's- Charm and modern Elevator studio- Quiet,Entire home/apt,4562.5,03,average
19358,30717311,154.0,Manhattan,Sara,2019-07-01,Tiny studio in best neighborhood in NYC!,Entire home/apt,4684.166666666667,07,average
19359,30717487,179.0,Brooklyn,Thibaut,2019-05-19,Charming Williamsburg Loft - 1 BR,Entire home/apt,5444.583333333333,05,expensive
19360,30717527,283.0,Queens,Eli,2019-06-15,"Two bedroom apartment, one stop from Manhattan",Entire home/apt,8607.916666666666,06,expensive
19361,30717533,45.0,Brooklyn,Robert,2019-06-13,Large Private Room in Crown Heights BK,Private room,1368.75,06,budget
19362,30718403,69.0,Brooklyn,Xie,2019-06-29,Local Paradise,Private room,2098.75,06,budget
19363,30720530,39.0,Queens,Kazuya,2019-06-17,Furnished & Renovated. An Astoria NY RM w/ Appeal!,Private room,1186.25,06,budget
19364,30723941,150.0,Manhattan,Lisa,2019-05-21,Cute 1 BR on Gramercy (Min 30 Days),Entire home/apt,4562.5,05,average
19365,30728438,62.0,Queens,Julio,2019-05-18,"Relax, easy commute to the city",Private room,1885.8333333333333,05,budget
19366,30728885,180.0,Manhattan,Michael,2019-01-18,Private room,Private room,5475.0,01,expensive
19367,30728947,145.0,Brooklyn,Mansi,2019-06-11,Brooklyn Home with a View,Entire home/apt,4410.416666666667,06,average
19368,30730521,200.0,Manhattan,Elena,2019-01-07,Luxury Apartment on Madison Avenue,Entire home/apt,6083.333333333333,01,expensive
19369,30731628,110.0,Brooklyn,Jessica,2019-06-25,Three Bed-Room in Borough Park,Entire home/apt,3345.8333333333335,06,average
19370,30731674,225.0,Manhattan,Oleg,2019-04-20,Spacious studio in the heart of NYC,Entire home/apt,6843.75,04,expensive
19371,30732728,200.0,Manhattan,Yuliya,2019-02-08,"Luxury apartment, for single! near Central Park",Entire home/apt,6083.333333333333,02,expensive
19372,30732895,70.0,Brooklyn,Tina,2019-06-15,Spacious Room w/Comfy Queen Bed. Central Location!,Private room,2129.1666666666665,06,average
19373,30733035,150.0,Manhattan,Jennifer,2019-06-23,Bright serene 2-bedroom in Harlem,Entire home/apt,4562.5,06,average
19374,30733474,95.0,Manhattan,475,2019-06-16,Flex Chk In Times - NYC Quick Stay,Private room,2889.5833333333335,06,average
19375,30733576,80.0,Manhattan,Madison,2019-03-02,king size bed in hip LES -subway outside,Private room,2433.3333333333335,03,average
19376,30734595,250.0,Brooklyn,Diego,2019-01-07,Beautiful Park Slope Designer Condo,Entire home/apt,7604.166666666667,01,expensive
19377,30735151,55.0,Brooklyn,Jay,2019-06-19,Cozy Private BR - Less Than Five Mins To Subway,Private room,1672.9166666666667,06,budget
19378,30735308,150.0,Brooklyn,Muneeba,2019-06-19,Private 2 BR Apt in heart of South Slope,Entire home/apt,4562.5,06,average
19379,30735839,55.0,Brooklyn,Jay,2019-06-23,Comfy & Modern Private Bedroom w/ Bunkbed,Private room,1672.9166666666667,06,budget
19380,30736119,55.0,Brooklyn,Jay,2019-06-15,"Modern and Cozy Private Bedroom in Brooklyn, NY",Private room,1672.9166666666667,06,budget
19381,30737105,35.0,Brooklyn,Sunny,2019-06-05,"Lovely,Cozy,bright,beautiful room **only female**",Private room,1064.5833333333333,06,budget
19382,30737182,350.0,Manhattan,Luisa,2019-06-23,Central Park Charming Home,Entire home/apt,10645.833333333334,06,expensive
19383,30737221,195.0,Manhattan,Zel,2019-06-18,Chic and Comfortable in Manhattan,Entire home/apt,5931.25,06,expensive
19384,30737562,89.0,Brooklyn,Alex,2019-03-05,Private Bedroom and Bathroom in Spacious Apartment,Private room,2707.0833333333335,03,average
19385,30737572,59.0,Manhattan,Crystal,2019-06-13,Private Room in Clean & Cozy Home Central Location,Private room,1794.5833333333333,06,budget
19386,30739597,48.0,Brooklyn,David,2019-06-18,"Basement suite in Bushwick, 4 minutes from the M!",Private room,1460.0,06,budget
19387,30739988,149.0,Manhattan,Shu,2019-01-01,Quite Spacious studio easy access to ALL,Entire home/apt,4532.083333333333,01,average
19388,30740488,49.0,Brooklyn,Diana And Peter,2019-05-24,**Cozy Private Room(M),Private room,1490.4166666666667,05,budget
19389,30740551,77.0,Brooklyn,Freddy,2019-06-02,Dollar,Private room,2342.0833333333335,06,average
19390,30741199,225.0,Brooklyn,Mark,2019-01-01,Bright Beautiful Loft Apt in Heart of Williamsburg,Entire home/apt,6843.75,01,expensive
19391,30741302,49.0,Brooklyn,Diana And Peter,2019-06-20,**Cozy Private Room(B),Private room,1490.4166666666667,06,budget
19392,30744543,120.0,Queens,Lisa,2019-06-20,"Quiet place
fully renovated apartment
Queens-NY",Entire home/apt,3650.0,06,average
19393,30745232,200.0,Brooklyn,Yukako,2019-04-19,Park Slope Cozy Bedroom,Private room,6083.333333333333,04,expensive
19394,30745402,115.0,Manhattan,Matilda,2019-05-12,Room in central Manhattan,Private room,3497.9166666666665,05,average
19395,30746904,175.0,Manhattan,Sam,2019-03-10,WOW LOFT LONG TERM STAY & SHORT TERM EVENTS/SHOOTS,Entire home/apt,5322.916666666667,03,average
19396,30747260,30.0,Brooklyn,Jieyu,2019-01-01,"Spacious room in quiet Sunset Park, Brooklyn",Private room,912.5,01,budget
19397,30747515,35.0,Brooklyn,Marianne,2019-05-31,Bedstuy-stay,Private room,1064.5833333333333,05,budget
19398,30747562,37.0,Brooklyn,Layla,2019-06-19,BedStuy cozy + convenient private room and bath,Private room,1125.4166666666667,06,budget
19399,30748041,79.0,Manhattan,Clarissa,2019-06-25,Best Manhattan location & best room for the price!,Private room,2402.9166666666665,06,average
19400,30749019,40.0,Queens,Malca,2019-03-01,Bright airy rooms in Queens close to transport,Private room,1216.6666666666667,03,budget
19401,30749889,100.0,Brooklyn,Mary,2019-06-23,"Very nice Master bedroom, all comfort, brooklyn",Private room,3041.6666666666665,06,average
19402,30750063,199.0,Manhattan,Tatiana,2019-01-02,"Tranquility and views - 2 beds, family-friendly",Private room,6052.916666666667,01,expensive
19403,30754138,550.0,Manhattan,Pirin,2019-07-03,Prime Soho apartment with private backyard,Entire home/apt,16729.166666666668,07,extravagant
19404,30756760,55.0,Queens,Yemi,2019-04-21,Cozy Room with a view,Private room,1672.9166666666667,04,budget
19405,30756898,40.0,Queens,Kazuya,2019-03-25,Lux renovated room 19mins ride to Grand Central,Private room,1216.6666666666667,03,budget
19406,30759781,150.0,Manhattan,Anthony,2019-06-27,Stay in heart of Manhattan!Subway near-Best Area,Private room,4562.5,06,average
19407,30762826,140.0,Brooklyn,Cristiano,2019-06-17,Jefferson Avenue Apartment,Entire home/apt,4258.333333333333,06,average
19408,30762861,35.0,Queens,Shogo,2019-06-01,"Cozy & Nice room w/AC, Queens! good subway access!",Private room,1064.5833333333333,06,budget
19409,30763021,89.0,Brooklyn,Georgette'S,2019-06-12,"Off AVE N Beauty, a place like home! Flatlands, BB",Entire home/apt,2707.0833333333335,06,average
19410,30763291,48.0,Brooklyn,Zach,2019-06-30,Luxury Private Bedroom in Brooklyn 2R-1,Private room,1460.0,06,budget
19411,30763342,239.0,Manhattan,Aiden & Cassy,2019-06-23,Lofted East Village 2BR | Big & Safe,Entire home/apt,7269.583333333333,06,expensive
19412,30763404,90.0,Manhattan,Felicia,2019-06-28,Entire studio East village Walk to All,Entire home/apt,2737.5,06,average
19413,30763950,350.0,Manhattan,Sara,2019-06-04,BRIGHT AND LOFTY IN THE  EAST VILLAGE,Entire home/apt,10645.833333333334,06,expensive
19414,30764168,48.0,Brooklyn,Zach,2019-06-30,Modern Co-Living Space 2R-2,Private room,1460.0,06,budget
19415,30764665,350.0,Manhattan,Mariia,2019-05-19,Large one bedroom with 2 walk through living rooms,Entire home/apt,10645.833333333334,05,expensive
19416,30764972,599.0,Brooklyn,Jimmy,2019-04-16,Spacious 6BR/2.5BA Apt ‚Äî Washer & Dryer / 20% OFF!,Entire home/apt,18219.583333333332,04,extravagant
19417,30764990,89.0,Brooklyn,Vanessa,2019-03-31,Lovely spacious 1 BR apartment in Williamsburg,Entire home/apt,2707.0833333333335,03,average
19418,30766643,129.0,Manhattan,Crystal,2019-05-27,Bright & Cozy Manhattan Home | Central Location,Entire home/apt,3923.75,05,average
19419,30767017,48.0,Brooklyn,Zach,2019-02-14,Spacious Bedroom in the heart of Fort Greene 1L-3,Private room,1460.0,02,budget
19420,30767280,40.0,Queens,Wei,2019-06-21,Nice Room 3min walk to Subway Plus Balcony and AC,Private room,1216.6666666666667,06,budget
19421,30767659,220.0,Manhattan,Studioplus,2019-06-07,3 Single Beds Studio near ESB,Entire home/apt,6691.666666666667,06,expensive
19422,30767663,120.0,Brooklyn,Indre,2019-06-05,1 bedroom apartment in Bushwick,Entire home/apt,3650.0,06,average
19423,30767905,48.0,Brooklyn,Zach,2019-02-24,Updated Private Bedroom in Co-Living Space 2L-3,Private room,1460.0,02,budget
19424,30768008,150.0,Manhattan,Yao & Rain,2019-05-08,Upper West Manhattan Entire Suite,Entire home/apt,4562.5,05,average
19425,30768300,99.0,Manhattan,Maria,2019-06-02,Manhattan Time Square Private Room,Private room,3011.25,06,average
19426,30769015,100.0,Brooklyn,Sam,2019-01-06,Heart of Bedford Stuyvesant.  Next to subway.   Full floor in brown stone.  Great neighborhood.   20 minutes to downtown Manhattan.   Best place ever.,Entire home/apt,3041.6666666666665,01,average
19427,30769129,100.0,Brooklyn,Camilla,2019-05-12,Artist Retreat in Williamsburg with studio space!,Entire home/apt,3041.6666666666665,05,average
19428,30769456,80.0,Queens,Clara,2019-06-02,Quarto privado em Ast√≥ria.,Private room,2433.3333333333335,06,average
19429,30769650,50.0,Brooklyn,Karen Jennifer & Jan,2019-06-12,Private Room in Two-Bedroom Brooklyn Apartment,Private room,1520.8333333333333,06,budget
19430,30769899,100.0,Brooklyn,Jessica,2019-05-01,Gorgeous Brooklyn Heights apartment,Entire home/apt,3041.6666666666665,05,average
19431,30769985,150.0,Brooklyn,Norman,2019-07-06,Verona TwentyOne - Kendal Garden,Entire home/apt,4562.5,07,average
19432,30770301,75.0,Manhattan,Maira,2019-07-05,Clean Private Bedroom in the Heart of East Village,Private room,2281.25,07,average
19433,30770314,116.0,Manhattan,Kenneth,2019-05-25,Spacious Manhattan Apartment near Battery Park,Entire home/apt,3528.3333333333335,05,average
19434,30770478,60.0,Brooklyn,Lauren,2019-05-02,Big private room in Brooklyn penthouse,Private room,1825.0,05,budget
19435,30770723,70.0,Brooklyn,Stephanie,2019-04-21,Live in an Art Curator's Home,Private room,2129.1666666666665,04,average
19436,30770830,125.0,Manhattan,Bill,2019-07-01,One Bdrm Apt in Charming South Harlem Brownstone,Entire home/apt,3802.0833333333335,07,average
19437,30772697,90.0,Manhattan,Allan C.,2019-03-09,"Relaxing Private Bedroom~Hamilton Heights, NY",Private room,2737.5,03,average
19438,30772753,200.0,Manhattan,Tyler,2019-04-14,Perfect apartment in NYC,Entire home/apt,6083.333333333333,04,expensive
19439,30773154,90.0,Manhattan,Dany,2019-06-27,Bright spacious two bed apartment! (private room),Private room,2737.5,06,average
19440,30773558,350.0,Manhattan,Emmanuel,2019-06-25,MANHATTAN NEWLY RENOVATED SPACIOUS MODERN FLAT!,Entire home/apt,10645.833333333334,06,expensive
19441,30774970,75.0,Brooklyn,Nekhena,2019-06-23,A Queen's Palace: Brooklyn NY Style,Shared room,2281.25,06,average
19442,30775624,65.0,Manhattan,Edward,2019-05-26,Private cozy room in a modern artsy apartment,Private room,1977.0833333333333,05,budget
19443,30775672,72.0,Brooklyn,Baptiste,2019-02-03,Private room in sunny apartment in Williamsburg,Private room,2190.0,02,average
19444,30776023,120.0,Manhattan,Jim,2019-06-29,Architects Residency in Upper East / 2-min Subway,Private room,3650.0,06,average
19445,30776172,180.0,Manhattan,Mila,2019-05-27,Waterfront Studio in Luxury Highrise w/ Gym & Roof,Entire home/apt,5475.0,05,expensive
19446,30785849,250.0,Manhattan,Nikita,2019-05-27,"Chic, stylish apartment in HEART of NYC",Entire home/apt,7604.166666666667,05,expensive
19447,30786156,160.0,Brooklyn,Goenuel,2019-06-29,Brownstone Garden Apartment,Entire home/apt,4866.666666666667,06,average
19448,30786668,300.0,Brooklyn,Elizabeth,2019-07-01,"Rustic house w/ parking, wifi, & AC",Entire home/apt,9125.0,07,expensive
19449,30786946,66.0,Queens,Vanessa,2019-06-30,Lovely stay in a private large room near JFK,Private room,2007.5,06,budget
19450,30788330,160.0,Manhattan,Lionel,2019-06-30,Spacious alcove studio in the middle of Chelsea,Entire home/apt,4866.666666666667,06,average
19451,30789224,38.0,Queens,Kafayat,2019-04-27,Pvt Room in Quiet Home JFK 6mi LGA 10 mi -Silver,Private room,1155.8333333333333,04,budget
19452,30789463,185.0,Manhattan,Laura,2019-05-26,Modern Cozy 2 Bedroom Apt on UES -Near subways!,Entire home/apt,5627.083333333333,05,expensive
19453,30791783,199.0,Manhattan,Charlie,2019-04-29,"Sunny, Spacious, Chic Interior Designer Apartment",Entire home/apt,6052.916666666667,04,expensive
19454,30791949,175.0,Brooklyn,Gillian,2019-05-13,Cozy and spacious loft in Williamsburg/Bushwick,Entire home/apt,5322.916666666667,05,average
19455,30792105,60.0,Queens,Miriam,2019-03-31,Wonderful Queen Room Next to Manhattan,Private room,1825.0,03,budget
19456,30792566,432.0,Manhattan,Mark,2019-06-23,"LES Well-Designed Flat, 3br, 5beds, Sleeps 9!",Entire home/apt,13140.0,06,extravagant
19457,30793033,66.0,Queens,Ta56,2019-06-16,Private One Bedroom Apartment,Entire home/apt,2007.5,06,budget
19458,30793116,80.0,Manhattan,Marisa,2019-05-28,"Peaceful, spacious and musical!",Private room,2433.3333333333335,05,average
19459,30794026,150.0,Brooklyn,Nuriia,2019-06-23,Bed-Stuy Little Gem,Entire home/apt,4562.5,06,average
19460,30795092,185.0,Brooklyn,Jermaine,2019-06-16,Oasis on Saratoga,Entire home/apt,5627.083333333333,06,expensive
19461,30795672,29.0,Brooklyn,Darlena,2019-06-21,Private Room  non smoking female only near JFK,Private room,882.0833333333334,06,budget
19462,30795983,42.0,Queens,Monica,2019-06-02,City Portal,Private room,1277.5,06,budget
19463,30797190,45.0,Queens,Carlos & Lina,2019-07-04,#1 JFK/NYC Home sweet home!,Private room,1368.75,07,budget
19464,30797357,131.0,Manhattan,Arjay,2019-01-02,Newly Renovated Bedroom Central Park South,Private room,3984.5833333333335,01,average
19465,30798936,89.0,Manhattan,Jordana,2019-01-01,Room Near Times Square/Javits/Hells Kitchen/MSG,Private room,2707.0833333333335,01,average
19466,30799348,45.0,Brooklyn,William,2019-04-17,Penthouse Gorgeous Apartment Stay,Private room,1368.75,04,budget
19467,30800868,129.0,Manhattan,Kevin,2019-07-01,W 70s BR in Classic UWS Building,Private room,3923.75,07,average
19468,30801068,33.0,Queens,Kazuya,2019-06-15,Spacious bedroom in a quiet commuter town.,Private room,1003.75,06,budget
19469,30801197,122.0,Queens,Dustin,2019-07-07,1.5 BR w/ HUGE Living Room&Den - EZ access to City,Entire home/apt,3710.8333333333335,07,average
19470,30801344,129.0,Manhattan,Kevin,2019-07-01,Huge BR in Classic UWS Building W 70s,Private room,3923.75,07,average
19471,30801989,50.0,Queens,Miriam,2019-05-04,Wonderful room with fridge next to Manhattan,Private room,1520.8333333333333,05,budget
19472,30805617,140.0,Manhattan,Avner,2019-05-19,61 street and 2 ave apt D Manhattan,Entire home/apt,4258.333333333333,05,average
19473,30806012,130.0,Manhattan,Avner,2019-05-09,61st and 2nd ave apt C Manhattan clean safe,Entire home/apt,3954.1666666666665,05,average
19474,30809679,180.0,Manhattan,Cristian,2019-06-22,Luxurious and Bright Room Near Time Square,Private room,5475.0,06,expensive
19475,30810353,160.0,Manhattan,Cristian,2019-06-22,"Lovely Room, Midtown Manhattan!",Private room,4866.666666666667,06,average
19476,30810475,130.0,Manhattan,Cristian,2019-06-23,Gorgeous Room! Close to Time Square,Private room,3954.1666666666665,06,average
19477,30811789,150.0,Manhattan,Alex,2019-05-13,Piece of mind in Harlem,Entire home/apt,4562.5,05,average
19478,30811958,90.0,Manhattan,Patricia,2019-05-25,2 Bedroom Penthouse with Good Vibes,Entire home/apt,2737.5,05,average
19479,30812751,199.0,Manhattan,Gabriel,2019-01-20,Double Double Room ¬∑ Empire CIty New York,Private room,6052.916666666667,01,expensive
19480,30814038,90.0,Manhattan,Alessandra,2019-01-21,Nice private bedroom near Upper West Central Park,Private room,2737.5,01,average
19481,30814580,444.0,Brooklyn,Yoanna,2019-06-24,Luxury Industrial 3 Bedroom Williamsburg Condo,Entire home/apt,13505.0,06,extravagant
19482,30815072,349.0,Manhattan,Brent & Kaley,2019-06-29,Wonderful Clean 2 Bedroom Apartment in EV,Entire home/apt,10615.416666666666,06,expensive
19483,30815097,195.0,Brooklyn,Kyle,2019-05-19,Entire 1BR APT in historic Clinton Hill Brownstone,Entire home/apt,5931.25,05,expensive
19484,30815343,70.0,Manhattan,Richard,2019-01-01,Room w/ Balcony-- 5min from Grand Central!!,Private room,2129.1666666666665,01,average
19485,30816604,150.0,Brooklyn,Elsie,2019-01-07,Sweet South Slope Garden Apartment,Entire home/apt,4562.5,01,average
19486,30817133,199.0,Brooklyn,Brandon,2019-05-06,"Spacious, Mid-Century Studio in Downtown Brooklyn!",Entire home/apt,6052.916666666667,05,expensive
19487,30817394,120.0,Brooklyn,Dotan,2019-01-01,Spacious apartment in East Williamsburg!,Entire home/apt,3650.0,01,average
19488,30817424,40.0,Queens,Katie,2019-02-02,Cozy Astoria Getaway!,Private room,1216.6666666666667,02,budget
19489,30817603,120.0,Brooklyn,Abella,2019-07-06,Large Private Room. Fits up to 6 people,Private room,3650.0,07,average
19490,30818441,350.0,Manhattan,Carlos,2019-06-23,TIMES SQUARE 3BR FLAT APT,Entire home/apt,10645.833333333334,06,expensive
19491,30818565,94.0,Queens,Lucky,2019-06-30,NICE 1 BEDROOM  CLOSE 3 MALLS AND SHOPPING,Entire home/apt,2859.1666666666665,06,average
19492,30818914,185.0,Manhattan,Mario,2019-05-08,1400 Sq Ft Apartment on Broadway!,Entire home/apt,5627.083333333333,05,expensive
19493,30819021,150.0,Manhattan,Angeles,2019-01-07,Your 1BR home in Murray Hill!,Entire home/apt,4562.5,01,average
19494,30819096,225.0,Manhattan,Joey,2019-06-20,"2 BEDROOM Home, in the Center of Midtown",Entire home/apt,6843.75,06,expensive
19495,30819919,120.0,Manhattan,Noah,2019-01-19,Charming Hideout by the East River,Private room,3650.0,01,average
19496,30820062,100.0,Brooklyn,Lucia And Rob,2019-03-21,"Spacious, sunny apartment by Prospect Park",Entire home/apt,3041.6666666666665,03,average
19497,30820590,130.0,Brooklyn,Peter,2019-01-02,Sun-Soaked Historic Brownstone Apartment,Entire home/apt,3954.1666666666665,01,average
19498,30821795,140.0,Manhattan,Tommy,2019-05-01,UES Bliss,Entire home/apt,4258.333333333333,05,average
19499,30822294,40.0,Queens,David,2019-07-01,Extra Large Bedroom In Lively part of Astoria!,Private room,1216.6666666666667,07,budget
19500,30822664,145.0,Manhattan,Jill S,2019-06-30,New York Apartment Near Times Square & Broadway,Entire home/apt,4410.416666666667,06,average
19501,30822815,185.0,Manhattan,Luping,2019-06-24,NYC cozy studio,Entire home/apt,5627.083333333333,06,expensive
19502,30823061,250.0,Brooklyn,Emilie,2019-05-27,2BED in Williamsburg With Private Patio!,Entire home/apt,7604.166666666667,05,expensive
19503,30823651,99.0,The Bronx,Annette,2019-01-05,Hotel living! Private large bedroom & bath!!,Private room,3011.25,01,average
